id,SalePrice
1461,120129.31638285189
1462,153008.78931274876
1463,181999.67177216802
1464,195952.28499780284
1465,197477.8125872035
1466,171222.8437366318
1467,178212.01779580885
1468,161123.61215957563
1469,193898.47881496925
1470,119925.604789806
1471,189952.674571833
1472,97385.92416901977
1473,96173.51867350182
1474,146413.7626930895
1475,113408.51351352451
1476,363558.8419400451
1477,250762.12819425605
1478,294599.18152895477
1479,299293.44565708295
1480,474977.58803628694
1481,325368.5976020468
1482,210850.56526419765
1483,177057.7207100431
1484,162710.8451215373
1485,191473.76554705817
1486,193107.96177746542
1487,339866.0295461026
1488,238341.3353204839
1489,193749.61601752572
1490,231349.0620407488
1491,195044.07028414906
1492,92756.67611514177
1493,189749.5884392125
1494,299951.3792833907
1495,293285.5911212206
1496,235702.1576615435
1497,179388.32508260943
1498,167787.27829460753
1499,162374.42494971008
1500,152697.77495439677
1501,174507.69277533924
1502,145503.6506212222
1503,290290.22303373506
1504,242519.0337992157
1505,225593.9751779169
1506,188193.22519878772
1507,245834.5514780434
1508,202873.92776776507
1509,163898.0977788804
1510,143480.39546743783
1511,148092.67300571027
1512,175334.36311484524
1513,152363.35065623088
1514,155109.81990672945
1515,197374.40600365406
1516,157898.11081760898
1517,168347.7479253745
1518,132466.496844432
1519,209170.43080419523
1520,127540.30850578858
1521,130083.47515553552
1522,178496.1397739455
1523,110130.51159133477
1524,125686.44701638765
1525,120266.19747097132
1526,113488.37444080878
1527,107566.17450085806
1528,137378.3893469948
1529,149722.56499002723
1530,184338.36270192487
1531,105988.75185360089
1532,98505.57943429326
1533,142816.38267748785
1534,127215.27170736801
1535,147673.90202250815
1536,106379.11563719073
1537,64977.585968625084
1538,147236.9720549623
1539,191933.55837510555
1540,94263.45850341642
1541,138707.1051419694
1542,139649.24986487327
1543,189700.53751999213
1544,85068.0084813381
1545,115257.94054333364
1546,135137.91282301565
1547,127884.20576731049
1548,138708.24355731055
1549,119838.49286651284
1550,135618.02321826108
1551,108884.99981547272
1552,136390.98109602102
1553,148289.80774366995
1554,116891.82272110388
1555,160376.90131114144
1556,85485.17170699117
1557,105780.72011395861
1558,97580.45125685359
1559,63552.76802692346
1560,134335.2310040737
1561,129372.72588983353
1562,130057.34828423712
1563,117918.55506134818
1564,155071.55198099796
1565,150955.3407950724
1566,237772.53074719856
1567,76404.07502957848
1568,230818.44131562498
1569,127780.26853477283
1570,139167.54640386655
1571,123248.06659908096
1572,142090.06900251683
1573,236848.71671764113
1574,118411.16056849026
1575,228294.7333937121
1576,241692.83937702083
1577,182201.7596481072
1578,148720.33335049916
1579,144283.67460412002
1580,196843.92801768094
1581,153037.51734319574
1582,125687.59815299758
1583,295888.9571312975
1584,216154.1458681093
1585,136126.5245419615
1586,67143.73313938858
1587,104989.71874882655
1588,151179.16829745128
1589,96656.2164897681
1590,133891.40280903352
1591,92120.87031055184
1592,114189.88906279957
1593,127669.24235410182
1594,123646.96546166156
1595,107500.49085079688
1596,222575.4363111559
1597,193546.93965914924
1598,227982.70331666223
1599,172656.03043455433
1600,162810.3634734949
1601,68670.57817887765
1602,117135.40853671772
1603,71358.15862846222
1604,260213.98917750438
1605,243774.23195768538
1606,168701.87011358794
1607,173316.5115734691
1608,214614.0413639863
1609,185339.24789518566
1610,150446.69880184554
1611,138184.72480648351
1612,170111.59149848693
1613,161412.0306866152
1614,128011.21692279405
1615,93618.25419454864
1616,77864.51966472293
1617,95346.84585714228
1618,124769.08143316275
1619,140093.2709394208
1620,152267.550721141
1621,138619.24058028354
1622,141655.7119443922
1623,261268.10001323334
1624,209360.63951990465
1625,120859.60722550031
1626,170452.59591000917
1627,190582.20893444953
1628,280021.0948513829
1629,184313.188638687
1630,345037.4836673682
1631,230402.01030487774
