Id,SalePrice
1461,125235.83
1462,150212.39
1463,164830.23
1464,178677.81
1465,222962.22
1466,178413.53
1467,162957.27
1468,173553.47
1469,186895.77
1470,118463.0
1471,195136.16
1472,107065.85
1473,100496.64
1474,161283.75
1475,157586.42
1476,428655.12
1477,282972.28
1478,323963.84
1479,298529.75
1480,528211.94
1481,353217.56
1482,227852.72
1483,176118.4
1484,184249.53
1485,165030.62
1486,204031.6
1487,347837.47
1488,263660.5
1489,202646.06
1490,196765.22
1491,192718.9
1492,107688.69
1493,175194.52
1494,312852.72
1495,326672.12
1496,217007.95
1497,209272.1
1498,165553.53
1499,165553.53
1500,155423.31
1501,176458.64
1502,156925.19
1503,291725.7
1504,229358.83
1505,217007.95
1506,206142.72
1507,232410.97
1508,200967.47
1509,164795.4
1510,149649.58
1511,149304.78
1512,170819.11
1513,173311.9
1514,152820.75
1515,199495.89
1516,164315.86
1517,142118.66
1518,170451.9
1519,215466.75
1520,141335.23
1521,141921.34
1522,172651.72
1523,122102.17
1524,122049.75
1525,124956.266
1526,127074.875
1527,88089.48
1528,127003.64
1529,148854.45
1530,166564.1
1531,113288.01
1532,97287.91
1533,156404.75
1534,127056.44
1535,143691.56
1536,116017.47
1537,82802.766
1538,183932.11
1539,206575.8
1540,124609.27
1541,154928.8
1542,139985.8
1543,226083.27
1544,85183.11
1545,111838.6
1546,126603.83
1547,133566.55
1548,139816.22
1549,101622.48
1550,143492.84
1551,126001.89
1552,131730.38
1553,128885.914
1554,118433.555
1555,160432.4
1556,112472.7
1557,126093.19
1558,101783.83
1559,112619.67
1560,138537.6
1561,163449.45
1562,125235.83
1563,124139.836
1564,165687.52
1565,149232.42
1566,198944.88
1567,88496.46
1568,205466.31
1569,123063.35
1570,113247.805
1571,128702.85
1572,137944.94
1573,243924.22
1574,151474.3
1575,196362.77
1576,193834.75
1577,202341.1
1578,140506.47
1579,138659.16
1580,196705.72
1581,134675.2
1582,130384.77
1583,338371.44
1584,238914.22
1585,144525.38
1586,67552.31
1587,98147.68
1588,141921.34
1589,109728.9
1590,138560.58
1591,104848.06
1592,127185.41
1593,126586.164
1594,152676.86
1595,123405.83
1596,248681.78
1597,178142.67
1598,184240.7
1599,202565.92
1600,209650.45
1601,65520.65
1602,104777.72
1603,90512.91
1604,265326.5
1605,272862.44
1606,160302.78
1607,211017.81
1608,219663.28
1609,202341.1
1610,154882.9
1611,145916.55
1612,175456.11
1613,166753.25
1614,126355.28
1615,83395.97
1616,83395.97
1617,92840.84
1618,124139.836
1619,131080.88
1620,198440.66
1621,142567.17
1622,141453.5
1623,267003.0
1624,200255.33
1625,129350.88
1626,172397.67
1627,178677.81
1628,297069.2
1629,183521.97
1630,346138.7
1631,237162.14
1632,253961.16
1633,165030.62
1634,178677.81
1635,175534.55
1636,164194.45
1637,183557.38
1638,227990.64
1639,185573.98
1640,255076.36
1641,185373.06
1642,222513.45
1643,248120.9
1644,229303.78
1645,171503.2
1646,152705.31
1647,175079.97
1648,148854.45
1649,135753.52
1650,118463.0
1651,118463.0
1652,107065.85
1653,107065.85
1654,167825.52
1655,169524.23
1656,161814.75
1657,168356.52
1658,161814.75
1659,157586.42
1660,132849.2
1661,486834.5
1662,455981.0
1663,385935.62
1664,485701.7
1665,347830.66
1666,292303.62
1667,354848.84
1668,345876.5
1669,299587.84
1670,355588.34
1671,240776.86
1672,482225.8
1673,315312.75
1674,269414.47
1675,176118.4
1676,176613.3
1677,196821.95
1678,432543.06
1679,356209.88
1680,351582.84
1681,292459.44
1682,278902.84
1683,199511.56
1684,179287.55
1685,175879.36
1686,185041.88
1687,165030.62
1688,192811.23
1689,189223.48
1690,189496.44
1691,170186.03
1692,276653.3
1693,165030.62
1694,175539.52
1695,172072.7
1696,272869.3
1697,172072.7
1698,394304.84
1699,328033.66
1700,241511.47
1701,293798.3
1702,303717.1
1703,290371.7
1704,288277.25
1705,238846.97
1706,430322.06
1707,221962.69
1708,216755.73
1709,302638.0
1710,228687.19
1711,253162.62
1712,291202.88
1713,238891.67
1714,217007.95
1715,193270.66
1716,185832.19
1717,181575.22
1718,144383.69
1719,211422.6
1720,257170.55
1721,176797.03
1722,137624.61
1723,150448.33
1724,228505.36
1725,236603.6
1726,190310.38
1727,171583.62
1728,184794.64
1729,162257.44
1730,174536.06
1731,132218.69
1732,129283.51
1733,124139.836
1734,133323.64
1735,126184.31
1736,126184.31
1737,317509.56
1738,203783.03
1739,328491.06
1740,236593.83
1741,181692.89
1742,175787.14
1743,177779.86
1744,264468.06
1745,229829.73
1746,259618.53
1747,222028.8
1748,216471.75
1749,154221.45
1750,145710.19
1751,227595.4
1752,124139.836
1753,172080.62
1754,238809.14
1755,159767.38
1756,119669.27
1757,124139.836
1758,146943.42
1759,167094.89
1760,156404.75
1761,154916.67
1762,176221.75
1763,172592.94
1764,124365.375
1765,202957.34
1766,175689.27
1767,188341.39
1768,141335.23
1769,178299.36
1770,136735.95
1771,141921.34
1772,153014.67
1773,136152.53
1774,188163.61
1775,136042.45
1776,119655.56
1777,105343.61
1778,129830.484
1779,107006.08
1780,168366.6
1781,135289.11
1782,95493.09
1783,132427.33
1784,78129.06
1785,118363.2
1786,179026.94
1787,172289.4
1788,57736.008
1789,105360.98
1790,67378.32
1791,237594.6
1792,155771.86
1793,146327.3
1794,138180.3
1795,142886.33
1796,117655.69
1797,135355.1
1798,135753.52
1799,112111.664
1800,111484.484
1801,126030.01
1802,158436.67
1803,180039.1
1804,132382.3
1805,139542.34
1806,134456.3
1807,156675.69
1808,115559.52
1809,107732.15
1810,146827.14
1811,103836.79
1812,112197.9
1813,124103.57
1814,100463.234
1815,67939.445
1816,92632.03
1817,128730.25
1818,138865.38
1819,113370.03
1820,70015.164
1821,136279.02
1822,150935.28
1823,53855.207
1824,138449.1
1825,120513.51
1826,98066.125
1827,108866.22
1828,139364.7
1829,124871.79
1830,163466.81
1831,174620.44
1832,156991.98
1833,171076.84
1834,119251.75
1835,159427.39
1836,164336.17
1837,88142.234
1838,131970.31
1839,79700.81
1840,142110.44
1841,142006.73
1842,100324.74
1843,135753.52
1844,119493.1
1845,138711.42
1846,152564.08
1847,164607.36
1848,62385.395
1849,118571.25
1850,135753.52
1851,149879.58
1852,133135.86
1853,136168.28
1854,171590.02
1855,136432.55
1856,225047.12
1857,122611.27
1858,161065.78
1859,135427.44
1860,146040.44
1861,135427.44
1862,322319.72
1863,322319.72
1864,322319.72
1865,331400.72
1866,342792.22
1867,272229.28
1868,276663.44
1869,195016.33
1870,249690.97
1871,259215.58
1872,170026.06
1873,228582.39
1874,134579.2
1875,212330.89
1876,192911.12
1877,202323.52
1878,217007.95
1879,127167.16
1880,132382.3
1881,228333.08
1882,264055.4
1883,205264.14
1884,220925.88
1885,245208.38
1886,266944.38
1887,202323.52
1888,267739.84
1889,169725.1
1890,127478.79
1891,136235.34
1892,114599.63
1893,138986.55
1894,146701.34
1895,153194.66
1896,122864.88
1897,121289.695
1898,113599.43
1899,128608.07
1900,133263.27
1901,147700.38
1902,143814.98
1903,235249.2
1904,135597.56
1905,187059.48
1906,146597.47
1907,206832.86
1908,119493.1
1909,132513.81
1910,132513.81
1911,193250.03
1912,269783.22
1913,131651.62
1914,76192.234
1915,274934.5
1916,64260.6
1917,281052.47
1918,132449.6
1919,147614.31
1920,176712.94
1921,433758.03
1922,336445.28
1923,200039.44
1924,220375.86
1925,232839.78
1926,385020.78
1927,130998.734
1928,158451.02
1929,120028.09
1930,122263.47
1931,136941.78
1932,144885.14
1933,155202.16
1934,178677.81
1935,173548.5
1936,178677.81
1937,178677.81
1938,172312.69
1939,263160.03
1940,222962.22
1941,178677.81
1942,185909.77
1943,223242.08
1944,320230.94
1945,353903.06
1946,185513.45
1947,309417.16
1948,186499.89
1949,228949.53
1950,176569.66
1951,243364.23
1952,239219.23
1953,157628.69
1954,222028.8
1955,139589.03
1956,313654.4
1957,176520.84
1958,312826.72
1959,163613.4
1960,116754.39
1961,129283.51
1962,107065.85
1963,107065.85
1964,123573.94
1965,161283.75
1966,170055.23
1967,263663.8
1968,388290.94
1969,383292.5
1970,460122.4
1971,470273.06
1972,376614.34
1973,294793.44
1974,312200.84
1975,434150.44
1976,261599.55
1977,395661.12
1978,403452.78
1979,378562.53
1980,193637.11
1981,341538.8
1982,227852.72
1983,227852.72
1984,188333.58
1985,209697.14
1986,215165.52
1987,188855.45
1988,175447.19
1989,203472.39
1990,233998.8
1991,196821.95
1992,222476.17
1993,177228.11
1994,246816.48
1995,192811.23
1996,266229.2
1997,357476.66
1998,357067.38
1999,241586.05
2000,313054.6
2001,251497.88
2002,225955.88
2003,281003.38
2004,271853.97
2005,241241.97
2006,230961.66
2007,281529.25
2008,188226.72
2009,183083.75
2010,190829.39
2011,146606.23
2012,187358.47
2013,179007.33
2014,182664.6
2015,193529.97
2016,182664.6
2017,202743.25
2018,127074.875
2019,124139.836
2020,125235.83
2021,124139.836
2022,172397.67
2023,164479.77
2024,225284.77
2025,431326.53
2026,183592.95
2027,155722.66
2028,177493.25
2029,175593.33
2030,300642.84
2031,263227.12
2032,273587.47
2033,284013.47
2034,177634.31
2035,211472.19
2036,215309.38
2037,218377.83
2038,319781.3
2039,213158.83
2040,393233.1
2041,234508.75
2042,211514.92
2043,171898.36
2044,198168.92
2045,208413.67
2046,170227.02
2047,150196.83
2048,131328.02
2049,168850.08
2050,179119.8
2051,100262.9
2052,144528.52
2053,139384.83
2054,82665.33
2055,166001.31
2056,110614.78
2057,130292.05
2058,205623.73
2059,141471.0
2060,148667.02
2061,177192.17
2062,139097.47
2063,112759.94
2064,145328.36
2065,128127.74
2066,185043.36
2067,136370.28
2068,183957.69
2069,82294.23
2070,112511.95
2071,90211.6
2072,141440.08
2073,131918.98
2074,178321.88
2075,140424.5
2076,125322.03
2077,142492.55
2078,133792.06
2079,144246.2
2080,129078.11
2081,131825.97
2082,165829.5
2083,150560.7
2084,120339.62
2085,139384.83
2086,144178.69
2087,132380.72
2088,120741.734
2089,101716.22
2090,133079.11
2091,105867.086
2092,138479.03
2093,136184.39
2094,125327.59
2095,153901.38
2096,86988.54
2097,87771.086
2098,147878.73
2099,64564.15
2100,102241.15
2101,125471.766
2102,146688.16
2103,85385.38
2104,159328.94
2105,108940.0
2106,88770.086
2107,227609.94
2108,127074.875
2109,117578.54
2110,117228.38
2111,167808.73
2112,152581.34
2113,118590.62
2114,101929.51
2115,151294.36
2116,113418.99
2117,151499.97
2118,133031.38
2119,114968.695
2120,101933.34
2121,116409.96
2122,102496.055
2123,90661.23
2124,226157.14
2125,175857.94
2126,159277.36
2127,162923.83
2128,137877.5
2129,109786.945
2130,149752.12
2131,212532.6
2132,126569.79
2133,128936.984
2134,124161.875
2135,96411.516
2136,81828.49
2137,128461.91
2138,132218.69
2139,145876.48
2140,127074.875
2141,119493.1
2142,135753.52
2143,143474.55
2144,142640.39
2145,126184.31
2146,144071.95
2147,159546.45
2148,124776.81
2149,131942.6
2150,209772.72
2151,133546.58
2152,153562.44
2153,161795.84
2154,114620.52
2155,127150.97
2156,244467.44
2157,223120.11
2158,236256.31
2159,230163.75
2160,174833.88
2161,274931.75
2162,466989.62
2163,355000.25
2164,248484.0
2165,177384.86
2166,139722.84
2167,202818.4
2168,194702.88
2169,194441.69
2170,212273.9
2171,136852.81
2172,142131.56
2173,154592.12
2174,244222.08
2175,325323.25
2176,294239.56
2177,257992.14
2178,228962.11
2179,144525.38
2180,226918.69
2181,204718.52
2182,229123.6
2183,196821.95
2184,136635.67
2185,110410.28
2186,150310.77
2187,146943.1
2188,156790.7
2189,265507.16
2190,92493.734
2191,92493.734
2192,96690.98
2193,84575.92
2194,91728.36
2195,112422.48
2196,100968.4
2197,109079.664
2198,170597.6
2199,178584.42
2200,116304.76
2201,128288.76
2202,196671.44
2203,160440.39
2204,165513.27
2205,129096.42
2206,136463.05
2207,216412.81
2208,229242.14
2209,188836.0
2210,119493.1
2211,113609.12
2212,115618.05
2213,103207.2
2214,135528.45
2215,86512.48
2216,179861.92
2217,82727.69
2218,94689.93
2219,79179.8
2220,78229.12
2221,274934.5
2222,235620.64
2223,286136.22
2224,221811.38
2225,153595.38
2226,179076.11
2227,195993.14
2228,258814.4
2229,239768.8
2230,154882.9
2231,220937.27
2232,193554.11
2233,160996.58
2234,236667.25
2235,208605.7
2236,269829.12
2237,348852.78
2238,202017.94
2239,140823.2
2240,164499.4
2241,143620.58
2242,141249.39
2243,124836.73
2244,92757.3
2245,92085.81
2246,139860.22
2247,100462.55
2248,125128.164
2249,126037.31
2250,131546.97
2251,121981.73
2252,186291.94
2253,159186.7
2254,178726.6
2255,189338.95
2256,184794.64
2257,223392.89
2258,180858.83
2259,178677.81
2260,155267.84
2261,209106.42
2262,223819.05
2263,358969.47
2264,430901.0
2265,157872.33
2266,294044.53
2267,357855.53
2268,369110.8
2269,165311.77
2270,175460.25
2271,210413.72
2272,213711.11
2273,157683.2
2274,160797.67
2275,170293.16
2276,176602.19
2277,199228.45
2278,149760.88
2279,126184.31
2280,116754.39
2281,174509.48
2282,174509.48
2283,107065.85
2284,133729.61
2285,169650.5
2286,127074.875
2287,337369.16
2288,284487.5
2289,357675.88
2290,469047.5
2291,350230.22
2292,386705.9
2293,460227.03
2294,449678.34
2295,442208.03
2296,298857.9
2297,289983.38
